@relation country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute country {Albania,Algeria,Andorra,Anguilla,Argentina,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bermuda,Bolivia,Brazil,Bulgaria,Cambodia,Canada,'Cayman Islands',Chile,China,Colombia,'Costa Rica',Croatia,Cyprus,Czechia,Denmark,Dominica,'Dominican Republic',Ecuador,Egypt,'El Salvador',England,Estonia,'Faeroe Islands','Falkland Islands',Finland,France,Germany,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guyana,Honduras,'Hong Kong',Hungary,Iceland,India,Indonesia,Iran,Ireland,'Isle of Man',Israel,Italy,Japan,Jersey,Jordan,Kazakhstan,Kuwait,Latvia,Lebanon,Liechtenstein,Lithuania,Luxembourg,Macao,Malaysia,Maldives,Malta,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Myanmar,Nepal,Netherlands,'New Zealand','Northern Cyprus','Northern Ireland',Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,'Saint Helena','Saint Lucia','San Marino','Saudi Arabia',Scotland,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,'South Africa','South Korea',Spain,'Sri Lanka',Sweden,Switzerland,Thailand,'Trinidad and Tobago',Turkey,'Turks and Caicos Islands',Ukraine,'United Arab Emirates','United Kingdom','United States',Uruguay,Venezuela,Wales,Zimbabwe}
@attribute date {1/10/2021,1/11/2021,1/12/2021,1/13/2021,1/14/2021,1/15/2021,1/16/2021,1/17/2021,1/18/2021,1/19/2021,1/20/2021,1/21/2021,1/22/2021,1/23/2021,1/24/2021,1/25/2021,1/26/2021,1/27/2021,1/28/2021,1/29/2021,1/30/2021,1/31/2021,2/1/2021,2/2/2021,2/3/2021,2/4/2021,2/5/2021,2/6/2021,2/7/2021,2/8/2021,2/9/2021,2/10/2021,2/11/2021,2/12/2021,2/13/2021,2/14/2021,2/15/2021,2/16/2021,2/17/2021,2/18/2021,2/19/2021,2/20/2021,2/21/2021,2/22/2021,2/23/2021,2/24/2021,2/25/2021,2/26/2021,2/27/2021,2/28/2021,3/1/2021,3/2/2021,3/3/2021,12/29/2020,12/30/2020,12/31/2020,1/1/2021,1/2/2021,1/3/2021,1/4/2021,1/5/2021,1/6/2021,1/7/2021,1/8/2021,1/9/2021,3/4/2021,3/5/2021,3/6/2021,3/7/2021,3/8/2021,3/9/2021,12/27/2020,12/28/2020,12/23/2020,12/24/2020,12/25/2020,12/26/2020,12/14/2020,12/15/2020,12/16/2020,12/17/2020,12/18/2020,12/19/2020,12/20/2020,12/21/2020,12/22/2020,12/13/2020}
@attribute total_vaccinations numeric
@attribute people_vaccinated numeric
@attribute people_fully_vaccinated numeric
@attribute daily_vaccinations_raw numeric
@attribute daily_vaccinations numeric
@attribute total_vaccinations_per_hundred numeric
@attribute people_vaccinated_per_hundred numeric
@attribute people_fully_vaccinated_per_hundred numeric
@attribute daily_vaccinations_per_million numeric
@attribute vaccines {Pfizer/BioNTech,'Sputnik V',Oxford/AstraZeneca,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V','Oxford/AstraZeneca, Pfizer/BioNTech','Moderna, Oxford/AstraZeneca, Pfizer/BioNTech',Sinovac,'Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V','Oxford/AstraZeneca, Sinovac',Sinopharm/Beijing,'Moderna, Pfizer/BioNTech','Pfizer/BioNTech, Sinovac','Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac',Moderna,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V','Covaxin, Oxford/AstraZeneca','Pfizer/BioNTech, Sinopharm/Beijing','Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V','Sinopharm/Beijing, Sputnik V','Oxford/AstraZeneca, Sinopharm/Beijing','EpiVacCorona, Sputnik V',Johnson&Johnson,'Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V','Johnson&Johnson, Moderna, Pfizer/BioNTech'}

@data
Qatar,3/3/2021,0.022036,0.028297,0.019924,0.028141,0.005069,0.062946,0.077042,0.060252,0.07036,Pfizer/BioNTech
Qatar,3/4/2021,0.02225,0.027976,0.019924,0.027992,0.005069,0.063035,0.077042,0.060252,0.07036,Pfizer/BioNTech
Qatar,2/28/2021,0.022036,0.027976,0.019924,0.028141,0.005069,0.062946,0.077042,0.060252,0.07036,Pfizer/BioNTech
Qatar,3/6/2021,0.022036,0.027976,0.019924,0.027992,0.005069,0.062946,0.077042,0.060252,0.07036,Pfizer/BioNTech
Canada,3/7/2021,0.02225,0.027976,0.019924,0.027992,0.005069,0.086437,0.077042,0.060252,0.07036,Pfizer/BioNTech
Romania,12/27/2020,0.00001,0.000016,0.019924,0.027992,0.026772,0.000076,0.000118,0.060252,0.046906,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,12/28/2020,0.000022,0.028297,0.019924,0.028141,0.000507,0.000076,0.000118,0.060252,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,12/29/2020,0.00003,0.000045,0.019924,0.000245,0.000417,0.000076,0.000118,0.060252,0.000866,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,12/30/2020,0.00006,0.000093,0.020268,0.000994,0.000722,0.000228,0.000355,0.060252,0.001493,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/28/2021,0.00011,0.000168,0.019924,0.001592,0.001074,0.000381,0.000592,0.060252,0.00223,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/1/2021,0.000124,0.028297,0.019924,0.000471,0.000985,0.000457,0.000711,0.05955,0.002046,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/2/2021,0.000141,0.000217,0.019924,0.000546,0.000942,0.000533,0.000829,0.060252,0.001953,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/3/2021,0.000145,0.000223,0.020268,0.000122,0.000831,0.000533,0.000829,0.060252,0.001732,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/28/2021,0.000272,0.000418,0.019924,0.004102,0.001543,0.00099,0.00154,0.05955,0.003207,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/5/2021,0.000444,0.000681,0.019924,0.005544,0.027278,0.001675,0.002607,0.060252,0.005307,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/6/2021,0.000625,0.000959,0.019924,0.028141,0.003481,0.002285,0.003555,0.060252,0.007242,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/7/2021,0.02225,0.028297,0.019924,0.028141,0.004352,0.003046,0.00474,0.05955,0.009048,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/28/2021,0.000989,0.001518,0.020268,0.005615,0.005336,0.003655,0.005688,0.060252,0.011094,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/9/2021,0.001092,0.001675,0.019924,0.003304,0.005863,0.004036,0.00628,0.060252,0.012181,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/10/2021,0.001156,0.001773,0.019924,0.002064,0.006234,0.004265,0.006636,0.05955,0.012955,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/11/2021,0.001336,0.002049,0.019924,0.005818,0.006562,0.00495,0.007702,0.060252,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/12/2021,0.001499,0.002299,0.019924,0.005253,0.006507,0.005559,0.00865,0.060252,0.013526,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/13/2021,0.001647,0.002525,0.019924,0.004759,0.006301,0.006092,0.00948,0.060252,0.013103,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/14/2021,0.001647,0.002525,0.020268,0,0.005126,0.006092,0.00948,0.060252,0.010652,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/15/2021,0.00196,0.003007,0.019924,0.010124,0.005988,0.007235,0.011257,0.060252,0.012439,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/16/2021,0.002093,0.00321,0.019924,0.004277,0.006174,0.007768,0.012087,0.060252,0.012826,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/17/2021,0.002179,0.003328,0.000027,0.002787,0.006313,0.063035,0.012561,0,0.013121,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/18/2021,0.002511,0.003819,0.000061,0.010693,0.007244,0.009291,0.014338,0.05955,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/19/2021,0.002882,0.004378,0.000082,0.011985,0.008531,0.010662,0.016471,0.000216,0.017728,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/20/2021,0.003291,0.004953,0.020268,0.013201,0.010146,0.012185,0.018604,0.000649,0.021082,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/21/2021,0.003715,0.005537,0.000307,0.028141,0.01276,0.063035,0.020856,0.001082,0.026519,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/22/2021,0.004119,0.006133,0.000351,0.028141,0.013315,0.015307,0.023107,0.001298,0.027679,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/23/2021,0.004471,0.006646,0.020268,0.011345,0.014667,0.016602,0.025003,0.001514,0.030481,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/24/2021,0.004763,0.00709,0.00041,0.009435,0.015938,0.063035,0.026662,0.001514,0.033134,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/25/2021,0.005173,0.007523,0.000781,0.013204,0.016418,0.019191,0.028321,0.002813,0.034129,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/26/2021,0.005639,0.028297,0.001267,0.015063,0.017007,0.020943,0.030098,0.004543,0.035346,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/27/2021,0.006091,0.008405,0.001784,0.014574,0.017269,0.063035,0.031639,0.006491,0.035899,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/28/2021,0.006504,0.008747,0.002338,0.013323,0.017202,0.024141,0.032942,0.008438,0.035751,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/29/2021,0.006906,0.009084,0.002868,0.012948,0.017186,0.025588,0.034127,0.010385,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,1/30/2021,0.007177,0.009349,0.003156,0.008744,0.016689,0.026654,0.035194,0.05955,0.034701,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/31/2021,0.00738,0.00958,0.020268,0.006549,0.016137,0.02734,0.036023,0.0119,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/1/2021,0.007697,0.009791,0.003833,0.01025,0.015572,0.028558,0.036853,0.013847,0.032379,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/2/2021,0.007991,0.009992,0.020268,0.009485,0.014506,0.029625,0.037564,0.015578,0.030149,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,2/3/2021,0.008242,0.010152,0.004736,0.008081,0.027278,0.063035,0.038156,0.017092,0.027569,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/28/2021,0.008483,0.010301,0.005156,0.007779,0.012205,0.031452,0.038749,0.018607,0.025376,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/5/2021,0.008769,0.010458,0.00569,0.009213,0.011491,0.032518,0.039341,0.020554,0.023883,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/6/2021,0.008974,0.010602,0.006016,0.006632,0.011087,0.03328,0.07766,0.021636,0.023054,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,2/7/2021,0.00914,0.010741,0.006235,0.00534,0.010856,0.033889,0.040408,0.022501,0.022575,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/8/2021,0.009514,0.010821,0.007173,0.01206,0.011202,0.03526,0.040763,0.025963,0.023294,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,2/9/2021,0.009928,0.010918,0.008199,0.013362,0.011943,0.063035,0.041119,0.029641,0.024823,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/28/2021,0.010363,0.010991,0.00933,0.014053,0.027278,0.063035,0.041356,0.05955,0.0272,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/11/2021,0.010774,0.011053,0.01041,0.013241,0.014129,0.039982,0.041593,0.037646,0.029375,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/12/2021,0.011194,0.01112,0.011509,0.013558,0.01496,0.041505,0.04183,0.04154,0.031107,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/13/2021,0.011571,0.011186,0.020268,0.012154,0.016016,0.042952,0.042067,0.045002,0.0333,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/14/2021,0.01189,0.028297,0.013312,0.010288,0.016962,0.044094,0.042304,0.048031,0.035254,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/28/2021,0.012286,0.011409,0.014148,0.012787,0.017101,0.045541,0.042896,0.05106,0.035548,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/16/2021,0.012777,0.028297,0.014994,0.015831,0.017573,0.047369,0.044081,0.05955,0.036525,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/17/2021,0.013239,0.012031,0.015746,0.014916,0.017738,0.04912,0.07766,0.056902,0.036875,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/18/2021,0.013664,0.012339,0.0164,0.013711,0.017828,0.050644,0.07766,0.059282,0.03706,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/19/2021,0.014071,0.012625,0.017043,0.013128,0.027278,0.063035,0.047517,0.061445,0.036894,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/20/2021,0.014422,0.012908,0.017531,0.011337,0.017589,0.053461,0.07766,0.05955,0.036562,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/21/2021,0.014721,0.028297,0.017947,0.009622,0.017462,0.054604,0.049413,0.064691,0.036304,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/28/2021,0.015039,0.013414,0.018368,0.010283,0.016983,0.055746,0.05048,0.066421,0.035309,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/23/2021,0.015353,0.013699,0.018739,0.010104,0.015888,0.063035,0.07766,0.06772,0.033024,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/24/2021,0.015654,0.013998,0.01905,0.009716,0.014894,0.058031,0.052613,0.068801,0.03096,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/25/2021,0.01587,0.01428,0.019143,0.006975,0.013606,0.058868,0.07766,0.069018,0.028288,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/26/2021,0.016074,0.028297,0.019188,0.006585,0.012355,0.05963,0.054864,0.069234,0.025689,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/27/2021,0.016242,0.014817,0.019207,0.005407,0.011221,0.060239,0.055812,0.06945,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,2/28/2021,0.016361,0.014991,0.019223,0.003834,0.010115,0.063035,0.056405,0.06945,0.021027,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,3/1/2021,0.016704,0.015499,0.019259,0.01107,0.010265,0.061991,0.058301,0.06945,0.02134,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,3/2/2021,0.017111,0.016108,0.019288,0.013139,0.010845,0.063438,0.060552,0.069667,0.022538,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,3/3/2021,0.017524,0.016731,0.019307,0.013324,0.011535,0.064961,0.062922,0.069667,0.023975,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,3/4/2021,0.017991,0.017327,0.019536,0.01506,0.027278,0.063035,0.065174,0.070532,0.0272,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,3/5/2021,0.018496,0.017956,0.019813,0.016305,0.027278,0.068616,0.07766,0.071614,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,3/6/2021,0.019015,0.018594,0.020114,0.016747,0.017108,0.07052,0.069913,0.072696,0.035567,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,3/7/2021,0.02225,0.019205,0.020359,0.015558,0.019349,0.072348,0.072283,0.073561,0.040229,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Romania,3/8/2021,0.019961,0.019832,0.02052,0.014964,0.020093,0.074023,0.07766,0.05955,0.041777,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Russia,12/15/2020,0.000304,0.000467,0.019924,0.027992,0.026772,0.000152,0.000237,0.060252,0.046906,'EpiVacCorona, Sputnik V'
Russia,2/28/2021,0.022036,0.027976,0.020268,0.027992,0.001547,0.062946,0.077042,0.060252,0.000424,'EpiVacCorona, Sputnik V'
Russia,12/17/2020,0.022036,0.027976,0.019924,0.027992,0.001547,0.062946,0.077042,0.060252,0.000424,'EpiVacCorona, Sputnik V'
Russia,12/18/2020,0.022036,0.027976,0.019924,0.027992,0.027278,0.062946,0.077042,0.060252,0.000424,'EpiVacCorona, Sputnik V'
Canada,12/19/2020,0.02225,0.027976,0.019924,0.027992,0.001547,0.062946,0.077042,0.060252,0.000424,'EpiVacCorona, Sputnik V'
Russia,12/20/2020,0.022036,0.027976,0.019924,0.027992,0.001547,0.062946,0.077042,0.060252,0.000424,'EpiVacCorona, Sputnik V'
Russia,12/21/2020,0.022036,0.027976,0.019924,0.027992,0.001547,0.062946,0.077042,0.05955,0.000424,'EpiVacCorona, Sputnik V'
Russia,12/22/2020,0.000555,0.000851,0.019924,0.027992,0.001547,0.000305,0.000474,0.05955,0.000424,'EpiVacCorona, Sputnik V'
Russia,12/23/2020,0.022036,0.028297,0.019924,0.027992,0.005802,0.062946,0.077042,0.060252,0.001585,'EpiVacCorona, Sputnik V'
Russia,12/24/2020,0.022036,0.027976,0.019924,0.027992,0.027278,0.062946,0.077042,0.060252,0.002764,'EpiVacCorona, Sputnik V'
Russia,2/28/2021,0.02225,0.027976,0.019924,0.028141,0.027278,0.062946,0.077042,0.05955,0.003925,'EpiVacCorona, Sputnik V'
Russia,12/26/2020,0.022036,0.027976,0.019924,0.027992,0.018569,0.062946,0.077042,0.060252,0.005086,'EpiVacCorona, Sputnik V'
Russia,12/27/2020,0.022036,0.028297,0.019924,0.027992,0.022825,0.062946,0.077042,0.060252,0.006247,'EpiVacCorona, Sputnik V'
Canada,12/28/2020,0.022036,0.027976,0.019924,0.027992,0.02708,0.063035,0.077042,0.060252,0.007427,'EpiVacCorona, Sputnik V'
Russia,12/29/2020,0.022036,0.028297,0.019924,0.027992,0.031336,0.062946,0.077042,0.060252,0.008588,'EpiVacCorona, Sputnik V'
Russia,12/30/2020,0.022036,0.028297,0.019924,0.027992,0.031336,0.062946,0.07766,0.060252,0.008588,'EpiVacCorona, Sputnik V'
Canada,12/31/2020,0.022036,0.027976,0.019924,0.027992,0.031336,0.062946,0.077042,0.060252,0.008588,'EpiVacCorona, Sputnik V'
Russia,1/1/2021,0.022036,0.027976,0.019924,0.027992,0.031336,0.062946,0.077042,0.060252,0.008588,'EpiVacCorona, Sputnik V'
Russia,1/2/2021,0.008539,0.013096,0.020268,0.027992,0.031336,0.004189,0.006517,0.060252,0.008588,'EpiVacCorona, Sputnik V'
Russia,1/3/2021,0.022036,0.027976,0.019924,0.027992,0.028056,0.062946,0.077042,0.05955,0.007685,'EpiVacCorona, Sputnik V'
Russia,1/4/2021,0.022036,0.028297,0.020268,0.027992,0.024777,0.062946,0.077042,0.060252,0.006782,'EpiVacCorona, Sputnik V'
Russia,1/5/2021,0.02225,0.027976,0.019924,0.027992,0.021497,0.062946,0.077042,0.060252,0.005897,'EpiVacCorona, Sputnik V'
Russia,1/6/2021,0.022036,0.027976,0.020268,0.028141,0.018217,0.062946,0.077042,0.060252,0.004994,'EpiVacCorona, Sputnik V'
Russia,1/7/2021,0.02225,0.027976,0.019924,0.027992,0.014938,0.062946,0.077042,0.060252,0.004091,'EpiVacCorona, Sputnik V'
Russia,1/8/2021,0.022036,0.027976,0.019924,0.027992,0.011658,0.062946,0.077042,0.060252,0.003188,'EpiVacCorona, Sputnik V'
Canada,1/9/2021,0.022036,0.027976,0.019924,0.027992,0.008378,0.062946,0.077042,0.060252,0.002304,'EpiVacCorona, Sputnik V'
Russia,1/10/2021,0.022036,0.027976,0.019924,0.027992,0.008378,0.062946,0.077042,0.05955,0.002304,'EpiVacCorona, Sputnik V'
Russia,1/11/2021,0.022036,0.027976,0.019924,0.027992,0.008378,0.062946,0.077042,0.060252,0.002304,'EpiVacCorona, Sputnik V'
Russia,1/12/2021,0.022036,0.027976,0.019924,0.027992,0.008378,0.062946,0.077042,0.060252,0.002304,'EpiVacCorona, Sputnik V'
Russia,1/13/2021,0.010673,0.01637,0.019924,0.027992,0.027278,0.005255,0.008176,0.060252,0.002304,'EpiVacCorona, Sputnik V'
Canada,1/14/2021,0.022036,0.027976,0.019924,0.027992,0.014,0.062946,0.077042,0.060252,0.003833,'EpiVacCorona, Sputnik V'
Russia,1/15/2021,0.022036,0.027976,0.019924,0.027992,0.019621,0.062946,0.07766,0.060252,0.005381,'EpiVacCorona, Sputnik V'
Russia,1/16/2021,0.022036,0.027976,0.019924,0.028141,0.025243,0.062946,0.077042,0.05955,0.006911,'EpiVacCorona, Sputnik V'
Russia,1/17/2021,0.022036,0.027976,0.019924,0.027992,0.030864,0.062946,0.077042,0.060252,0.008459,'EpiVacCorona, Sputnik V'
Russia,2/28/2021,0.022036,0.027976,0.019924,0.027992,0.036486,0.062946,0.077042,0.060252,0.010007,'EpiVacCorona, Sputnik V'
Russia,1/19/2021,0.02225,0.027976,0.019924,0.027992,0.042107,0.062946,0.077042,0.060252,0.011536,'EpiVacCorona, Sputnik V'
Russia,1/20/2021,0.02225,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,1/21/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,1/22/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,1/23/2021,0.02225,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.046467,'EpiVacCorona, Sputnik V'
Russia,1/24/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.05955,0.013084,'EpiVacCorona, Sputnik V'
Russia,1/25/2021,0.022036,0.027976,0.020268,0.027992,0.047729,0.063035,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,1/26/2021,0.022036,0.027976,0.019924,0.028141,0.047729,0.063035,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Canada,1/27/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,1/28/2021,0.02225,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,1/29/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,1/30/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,1/31/2021,0.022036,0.027976,0.019924,0.027992,0.027278,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/1/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/2/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/3/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/4/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/5/2021,0.022036,0.027976,0.020268,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/6/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/7/2021,0.022036,0.027976,0.019924,0.028141,0.047729,0.063035,0.077042,0.05955,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/8/2021,0.022036,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.05955,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/9/2021,0.02225,0.027976,0.019924,0.027992,0.047729,0.062946,0.077042,0.060252,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/10/2021,0.041625,0.028297,0.052956,0.027992,0.047729,0.020334,0.017893,0.025097,0.013084,'EpiVacCorona, Sputnik V'
Russia,2/11/2021,0.022036,0.027976,0.019924,0.027992,0.04555,0.062946,0.077042,0.060252,0.012476,'EpiVacCorona, Sputnik V'
Russia,2/12/2021,0.022036,0.027976,0.020268,0.027992,0.04337,0.062946,0.077042,0.060252,0.046467,'EpiVacCorona, Sputnik V'
Russia,2/13/2021,0.02225,0.027976,0.019924,0.028141,0.041192,0.062946,0.077042,0.060252,0.011297,'EpiVacCorona, Sputnik V'
Russia,2/28/2021,0.022036,0.027976,0.019924,0.027992,0.039012,0.063035,0.077042,0.060252,0.010688,'EpiVacCorona, Sputnik V'
Russia,2/15/2021,0.022036,0.027976,0.019924,0.027992,0.036834,0.062946,0.077042,0.05955,0.010099,'EpiVacCorona, Sputnik V'
Russia,2/16/2021,0.022036,0.027976,0.019924,0.027992,0.034654,0.062946,0.077042,0.060252,0.009491,'EpiVacCorona, Sputnik V'
Russia,2/17/2021,0.022036,0.028297,0.020268,0.028141,0.032475,0.062946,0.077042,0.060252,0.008901,'EpiVacCorona, Sputnik V'
Russia,2/18/2021,0.022036,0.027976,0.019924,0.027992,0.032475,0.062946,0.077042,0.060252,0.008901,'EpiVacCorona, Sputnik V'
Russia,2/19/2021,0.022036,0.027976,0.019924,0.027992,0.032475,0.062946,0.077042,0.060252,0.008901,'EpiVacCorona, Sputnik V'
Russia,2/20/2021,0.022036,0.027976,0.019924,0.027992,0.032475,0.062946,0.077042,0.060252,0.008901,'EpiVacCorona, Sputnik V'
