country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Estonia,2/1/2021,38594,28186,10408,539,1781,2.91,2.12,0.78,1343,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/2/2021,40217,28907,11310,1623,1862,3.03,2.18,0.85,1404,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/3/2021,43000,30158,12842,2783,1915,3.24,2.27,0.97,1444,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/4/2021,46194,31864,14330,3194,2081,3.48,2.4,1.08,1569,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/5/2021,49798,33927,15871,3604,2254,3.75,2.56,1.2,1699,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/6/2021,52868,35492,17376,3070,2234,3.99,2.68,1.31,1684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/7/2021,53424,35905,17519,556,2196,4.03,2.71,1.32,1655,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/8/2021,53481,35917,17564,57,2127,4.03,2.71,1.32,1603,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/9/2021,,,,,2236,,,,1686,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/10/2021,58261,39147,19114,,2180,4.39,2.95,1.44,1643,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/11/2021,61757,41731,20026,3496,2223,4.66,3.15,1.51,1676,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/12/2021,65798,44486,21312,4041,2286,4.96,3.35,1.61,1723,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/13/2021,68146,46020,22126,2348,2183,5.14,3.47,1.67,1646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/14/2021,68436,46152,22284,290,2145,5.16,3.48,1.68,1617,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/15/2021,68497,46154,22343,61,2145,5.16,3.48,1.68,1617,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/16/2021,69313,46740,22573,816,1920,5.23,3.52,1.7,1447,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/17/2021,71722,48573,23149,2409,1923,5.41,3.66,1.75,1450,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/18/2021,76075,52263,23812,4353,2045,5.73,3.94,1.8,1542,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/19/2021,82370,57543,24827,6295,2367,6.21,4.34,1.87,1784,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/20/2021,87147,61316,25831,4777,2714,6.57,4.62,1.95,2046,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/21/2021,87957,61904,26053,810,2789,6.63,4.67,1.96,2102,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/22/2021,88790,62415,26375,833,2899,6.69,4.71,1.99,2185,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/23/2021,91785,64508,27277,2995,3210,6.92,4.86,2.06,2420,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/24/2021,96515,68297,28218,4730,3542,7.28,5.15,2.13,2670,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/25/2021,96980,68629,28351,465,2986,7.31,5.17,2.14,2251,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/26/2021,,,,,3091,,,,2330,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/27/2021,111039,77536,33503,,3413,8.37,5.84,2.53,2573,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,2/28/2021,,,,,3424,,,,2581,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,3/1/2021,112809,78759,34050,,3431,8.5,5.94,2.57,2586,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,3/2/2021,116276,81209,35067,3467,3499,8.77,6.12,2.64,2638,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,3/3/2021,,,,,3578,,,,2697,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,3/4/2021,126848,87086,39762,,4267,9.56,6.56,3,3217,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,3/5/2021,134504,92270,42234,7656,4356,10.14,6.96,3.18,3284,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,3/6/2021,,,,,4130,,,,3113,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,3/7/2021,145394,101452,43942,,4781,10.96,7.65,3.31,3604,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,3/8/2021,,,,,4990,,,,3762,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,3/9/2021,150080,105845,44235,,4829,11.31,7.98,3.33,3640,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Faeroe Islands,1/29/2021,3994,3993,1,,,8.17,8.17,0,,"Moderna, Pfizer/BioNTech"
Faeroe Islands,1/30/2021,,,,,83,,,,1699,"Moderna, Pfizer/BioNTech"
Faeroe Islands,1/31/2021,,,,,83,,,,1699,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/1/2021,,,,,83,,,,1699,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/2/2021,,,,,83,,,,1699,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/3/2021,,,,,83,,,,1699,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/4/2021,,,,,83,,,,1699,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/5/2021,,,,,83,,,,1699,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/6/2021,4657,4051,606,,83,9.53,8.29,1.24,1699,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/7/2021,,,,,80,,,,1637,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/8/2021,4783,4098,685,,77,9.79,8.39,1.4,1576,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/9/2021,,,,,106,,,,2169,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/10/2021,5355,4134,1221,,135,10.96,8.46,2.5,2763,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/11/2021,,,,,128,,,,2619,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/12/2021,,,,,120,,,,2456,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/13/2021,,,,,112,,,,2292,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/14/2021,,,,,108,,,,2210,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/15/2021,,,,,103,,,,2108,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/16/2021,,,,,66,,,,1351,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/17/2021,,,,,30,,,,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/18/2021,,,,,30,,,,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/19/2021,,,,,30,,,,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/20/2021,,,,,30,,,,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/21/2021,5682,4167,1515,,30,11.63,8.53,3.1,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/22/2021,,,,,67,,,,1371,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/23/2021,6259,4172,2087,,104,12.81,8.54,4.27,2128,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/24/2021,6713,4190,2523,454,164,13.74,8.57,5.16,3356,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/25/2021,,,,,167,,,,3418,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/26/2021,,,,,169,,,,3459,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/27/2021,,,,,172,,,,3520,"Moderna, Pfizer/BioNTech"
Faeroe Islands,2/28/2021,,,,,174,,,,3561,"Moderna, Pfizer/BioNTech"
Faeroe Islands,3/1/2021,,,,,140,,,,2865,"Moderna, Pfizer/BioNTech"
Faeroe Islands,3/2/2021,,,,,105,,,,2149,"Moderna, Pfizer/BioNTech"
Faeroe Islands,3/3/2021,7041,4211,2830,,47,14.41,8.62,5.79,962,"Moderna, Pfizer/BioNTech"
Faeroe Islands,3/4/2021,7394,4238,3156,353,91,15.13,8.67,6.46,1862,"Moderna, Pfizer/BioNTech"
Faeroe Islands,3/5/2021,7563,4251,3312,169,108,15.48,8.7,6.78,2210,"Moderna, Pfizer/BioNTech"
Faeroe Islands,3/6/2021,7925,4251,3674,362,153,16.22,8.7,7.52,3131,"Moderna, Pfizer/BioNTech"
Faeroe Islands,3/7/2021,,,,,157,,,,3213,"Moderna, Pfizer/BioNTech"
Faeroe Islands,3/8/2021,8068,4260,3808,,160,16.51,8.72,7.79,3274,"Moderna, Pfizer/BioNTech"
Falkland Islands,2/7/2021,0,0,,,,0,0,,,Oxford/AstraZeneca
Falkland Islands,2/8/2021,,,,,189,,,,54264,Oxford/AstraZeneca
Falkland Islands,2/9/2021,,,,,189,,,,54264,Oxford/AstraZeneca
Falkland Islands,2/10/2021,,,,,189,,,,54264,Oxford/AstraZeneca
Falkland Islands,2/11/2021,,,,,189,,,,54264,Oxford/AstraZeneca
Falkland Islands,2/12/2021,,,,,189,,,,54264,Oxford/AstraZeneca
Falkland Islands,2/13/2021,,,,,189,,,,54264,Oxford/AstraZeneca
Falkland Islands,2/14/2021,,,,,189,,,,54264,Oxford/AstraZeneca
Falkland Islands,2/15/2021,1515,1515,,,189,43.5,43.5,,54264,Oxford/AstraZeneca
Falkland Islands,2/16/2021,,,,,167,,,,47947,Oxford/AstraZeneca
Falkland Islands,2/17/2021,,,,,144,,,,41344,Oxford/AstraZeneca
Falkland Islands,2/18/2021,,,,,122,,,,35027,Oxford/AstraZeneca
Falkland Islands,2/19/2021,,,,,99,,,,28424,Oxford/AstraZeneca
Falkland Islands,2/20/2021,,,,,76,,,,21820,Oxford/AstraZeneca
Falkland Islands,2/21/2021,,,,,54,,,,15504,Oxford/AstraZeneca
Falkland Islands,2/22/2021,1732,1732,,,31,49.73,49.73,,8900,Oxford/AstraZeneca
Finland,12/31/2020,1767,,,,,0.03,,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/1/2021,,,,,459,,,,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/2/2021,,,,,459,,,,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/3/2021,,,,,459,,,,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/4/2021,3604,,,,459,0.07,,,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/5/2021,5445,,,1841,736,0.1,,,133,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/6/2021,,,,,839,,,,151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/7/2021,8155,,,,913,0.15,,,165,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/8/2021,11135,,,2980,1273,0.2,,,230,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/9/2021,,,,,1353,,,,244,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/10/2021,,,,,1433,,,,259,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/11/2021,14196,,,,1513,0.26,,,273,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/12/2021,17617,,,3421,1739,0.32,,,314,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/13/2021,23126,,,5509,2332,0.42,,,421,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/14/2021,33033,,,9907,3554,0.6,,,641,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/15/2021,43143,,,10110,4573,0.78,,,825,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/16/2021,,,,,4971,,,,897,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/17/2021,,,,,5369,,,,969,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/18/2021,54568,,,,5767,0.98,,,1041,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/19/2021,55824,,,1256,5458,1.01,,,985,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/20/2021,62061,,,6237,5562,1.12,,,1004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/21/2021,78300,,,16239,6467,1.41,,,1167,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/22/2021,91260,,,12960,6874,1.65,,,1241,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/23/2021,,,,,7253,,,,1309,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/24/2021,,,,,7633,,,,1378,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/25/2021,110651,106098,4553,,8012,2,1.91,0.08,1446,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/26/2021,117007,110047,6960,6356,8740,2.11,1.99,0.13,1577,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/27/2021,126910,117555,9355,9903,9264,2.29,2.12,0.17,1672,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/28/2021,138323,127783,10540,11413,8575,2.5,2.31,0.19,1548,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/29/2021,151790,137551,14239,13467,8647,2.74,2.48,0.26,1561,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/30/2021,162277,144520,17757,10487,9222,2.93,2.61,0.32,1664,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,1/31/2021,,,,,8404,,,,1517,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/1/2021,163760,145557,18203,,7587,2.96,2.63,0.33,1369,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/2/2021,163973,145770,18203,213,6709,2.96,2.63,0.33,1211,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/3/2021,173372,149951,23421,9399,6637,3.13,2.71,0.42,1198,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/4/2021,193917,159624,34293,20545,7942,3.5,2.88,0.62,1433,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/5/2021,207303,164636,42667,13386,7930,3.74,2.97,0.77,1431,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/6/2021,217844,169194,48650,10541,7938,3.93,3.05,0.88,1433,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/7/2021,220116,170335,49781,2272,8157,3.97,3.07,0.9,1472,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/8/2021,220636,170641,49995,520,8125,3.98,3.08,0.9,1466,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/9/2021,227427,173558,53869,6791,9065,4.1,3.13,0.97,1636,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/10/2021,233775,178005,55770,6348,8629,4.22,3.21,1.01,1557,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/11/2021,247536,187384,60152,13761,7660,4.47,3.38,1.09,1382,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/12/2021,261342,197540,63802,13806,7720,4.72,3.57,1.15,1393,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/13/2021,273115,206283,66832,11773,7896,4.93,3.72,1.21,1425,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/14/2021,276469,209510,66959,3354,8050,4.99,3.78,1.21,1453,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/15/2021,277186,210194,66992,717,8079,5,3.79,1.21,1458,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/16/2021,283926,216463,67463,6740,8071,5.12,3.91,1.22,1457,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/17/2021,298189,229558,68631,14263,9202,5.38,4.14,1.24,1661,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/18/2021,314100,243973,70127,15911,9509,5.67,4.4,1.27,1716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/19/2021,333631,262145,71486,19531,10327,6.02,4.73,1.29,1864,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/20/2021,349139,276280,72859,15508,10861,6.3,4.99,1.31,1960,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/21/2021,363938,287998,75940,14799,12496,6.57,5.2,1.37,2255,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/22/2021,,,,,13036,,,,2353,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/23/2021,,,,,12716,,,,2295,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/24/2021,377441,302342,75099,,11322,6.81,5.46,1.36,2043,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/25/2021,396861,319559,77302,19420,11823,7.16,5.77,1.4,2134,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/26/2021,426806,347082,79724,29945,13311,7.7,6.26,1.44,2402,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/27/2021,442671,361744,80927,15865,13362,7.99,6.53,1.46,2412,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,2/28/2021,451999,370874,81125,9328,12580,8.16,6.69,1.46,2270,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,3/1/2021,466538,384476,82062,14539,14014,8.42,6.94,1.48,2529,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,3/2/2021,,,,,14877,,,,2685,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,3/3/2021,487619,404436,83183,,15740,8.8,7.3,1.5,2841,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,3/4/2021,509187,425545,83642,21568,16047,9.19,7.68,1.51,2896,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,3/5/2021,532902,448680,84222,23715,15157,9.62,8.1,1.52,2736,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,3/6/2021,565456,480647,84809,32554,17541,10.21,8.67,1.53,3166,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,3/7/2021,,,,,16275,,,,2937,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,3/8/2021,566387,481577,84810,,14264,10.22,8.69,1.53,2574,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,3/9/2021,575749,490735,85014,9362,14096,10.39,8.86,1.53,2544,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,12/27/2020,13,13,,,,0,0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,12/28/2020,52,52,,39,39,0,0,,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,12/29/2020,138,138,,86,62,0,0,,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,12/30/2020,237,237,,99,75,0,0,,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,12/31/2020,316,316,,79,76,0,0,,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/1/2021,325,325,,9,62,0,0,,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/2/2021,367,367,,42,59,0,0,,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/3/2021,441,441,,74,61,0,0,,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/4/2021,1800,1800,,1359,250,0,0,,4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/5/2021,6744,6744,,4944,944,0.01,0.01,,14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/6/2021,17064,17064,,10320,2404,0.03,0.03,,35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/7/2021,43282,43282,,26218,6138,0.06,0.06,,90,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/8/2021,76022,76022,,32740,10814,0.11,0.11,,159,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/9/2021,86315,86315,,10293,12278,0.13,0.13,,181,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/10/2021,91629,91629,,5314,13027,0.14,0.14,,192,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/11/2021,125412,125412,,33783,17659,0.18,0.18,,260,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/12/2021,179119,179119,,53707,24625,0.26,0.26,,363,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/13/2021,235786,235786,,56667,31246,0.35,0.35,,461,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/14/2021,306206,306206,,70420,37561,0.45,0.45,,554,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/15/2021,364846,364846,,58640,41261,0.54,0.54,,608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/16/2021,382326,382326,,17480,42287,0.56,0.56,,623,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/17/2021,391910,391910,,9584,42897,0.58,0.58,,632,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/18/2021,468073,468073,,76163,48952,0.69,0.69,,722,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/19/2021,585735,585735,,117662,58088,0.86,0.86,,856,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/20/2021,708973,708973,,123238,67598,1.05,1.05,,997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/21/2021,850380,850380,,141407,77739,1.25,1.25,,1146,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/22/2021,959716,959716,,109336,84981,1.41,1.41,,1253,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/23/2021,995147,995147,,35431,87546,1.47,1.47,,1291,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/24/2021,1003968,1003968,,8821,87437,1.48,1.48,,1289,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/25/2021,1075045,1075045,,71077,86710,1.58,1.58,,1278,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/26/2021,1171264,1165852,5412,96219,83647,1.73,1.72,0.01,1233,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/27/2021,1274711,1262972,11739,103447,80820,1.88,1.86,0.02,1191,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/28/2021,1396881,1372680,24201,122170,78072,2.06,2.02,0.04,1151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/29/2021,1494643,1453325,41318,97762,76418,2.2,2.14,0.06,1127,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/30/2021,1525377,1479909,45468,30734,75747,2.25,2.18,0.07,1117,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,1/31/2021,1533630,1486493,47137,8253,75666,2.26,2.19,0.07,1115,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/1/2021,1609072,1541079,67993,75442,76290,2.37,2.27,0.1,1125,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/2/2021,1717385,1615088,102297,108313,78017,2.53,2.38,0.15,1150,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/3/2021,1825982,1687026,138956,108597,78753,2.69,2.49,0.2,1161,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/4/2021,1962126,1772602,189524,136144,80749,2.89,2.61,0.28,1190,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/5/2021,2077037,1843763,233274,114911,83199,3.06,2.72,0.34,1226,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/6/2021,2109641,1866091,243550,32604,83466,3.11,2.75,0.36,1230,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/7/2021,2120218,1871604,248614,10577,83798,3.13,2.76,0.37,1235,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/8/2021,2216826,1922706,294120,96608,86822,3.27,2.83,0.43,1280,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/9/2021,2356862,1990860,366002,140036,91354,3.47,2.93,0.54,1347,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/10/2021,2502935,2060675,442260,146073,96708,3.69,3.04,0.65,1426,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/11/2021,2686925,2146212,540713,183990,103543,3.96,3.16,0.8,1526,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/12/2021,2839817,2225321,614496,152892,108969,4.19,3.28,0.91,1606,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/13/2021,2883456,2249685,633771,43639,110545,4.25,3.32,0.93,1630,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/14/2021,2896472,2255597,640875,13016,110893,4.27,3.33,0.94,1635,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/15/2021,3014973,2298086,716887,118501,114021,4.44,3.39,1.06,1681,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/16/2021,3174936,2357946,816990,159963,116868,4.68,3.48,1.2,1723,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/17/2021,3329201,2409831,919370,154265,118038,4.91,3.55,1.36,1740,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/18/2021,3514014,2476748,1037266,184813,118156,5.18,3.65,1.53,1742,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/19/2021,3668121,2540702,1127419,154107,118329,5.41,3.75,1.66,1744,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/20/2021,3716619,2560982,1155637,48498,119023,5.48,3.78,1.7,1755,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/21/2021,3726513,2564530,1161983,9894,118577,5.49,3.78,1.71,1748,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/22/2021,3838375,2603702,1234673,111862,117629,5.66,3.84,1.82,1734,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,2/23/2021,3974739,2656447,1318292,136364,114258,5.86,3.92,1.94,1684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
